#lognu nulognu
15.055	0.866
15.056	0.882
15.057	0.888
15.058	0.892
15.059	0.895
15.06	0.893
15.061	0.891
15.062	0.887
15.063	0.892
15.064	0.894
15.065	0.9
15.066	0.901
15.067	0.905
15.068	0.909
15.069	0.911
15.07	0.914
15.071	0.92
15.072	0.923
15.073	0.925
15.074	0.925
15.075	0.928
15.076	0.931
15.077	0.932
15.078	0.933
15.079	0.936
15.08	0.938
15.081	0.937
15.082	0.936
15.083	0.938
15.084	0.943
15.085	0.937
15.086	0.925
15.087	0.925
15.088	0.932
15.089	0.939
15.09	0.944
15.091	0.944
15.092	0.958
15.093	0.953
15.094	0.931
15.095	0.925
15.096	0.913
15.097	0.911
15.098	0.909
15.099	0.907
15.1	0.903
15.101	0.9
15.102	0.902
15.103	0.904
15.104	0.903
15.105	0.9
15.106	0.904
15.107	0.911
15.108	0.918
15.109	0.929
15.11	0.937
15.111	0.923
15.112	0.911
15.113	0.898
15.114	0.897
15.115	0.89
15.116	0.883
15.117	0.878
15.118	0.866
15.119	0.86
15.12	0.85
15.121	0.842
15.122	0.839
15.123	0.831
15.124	0.832
15.125	0.825
15.126	0.82
15.127	0.818
15.128	0.826
15.129	0.833
15.13	0.832
15.131	0.828
15.132	0.829
15.133	0.819
15.134	0.82
15.135	0.823
15.136	0.827
15.137	0.831
15.138	0.836
15.139	0.842
15.14	0.842
15.141	0.838
15.142	0.835
15.143	0.835
15.144	0.839
15.145	0.845
15.146	0.849
15.147	0.849
15.148	0.848
15.149	0.851
15.15	0.855
15.151	0.863
15.152	0.867
15.153	0.876
15.154	0.883
15.155	0.888
15.156	0.885
15.157	0.89
15.158	0.895
15.159	0.901
15.16	0.897
15.161	0.901
15.162	0.894
15.163	0.884
15.164	0.87
15.165	0.862
15.166	0.858
15.167	0.85
15.168	0.845
15.169	0.844
15.17	0.843
15.171	0.845
15.172	0.837
15.173	0.844
15.174	0.845
15.175	0.845
15.176	0.848
15.177	0.848
15.178	0.844
15.179	0.846
15.18	0.839
15.181	0.832
15.182	0.839
15.183	0.847
15.184	0.857
15.185	0.872
15.186	0.881
15.187	0.89
15.188	0.898
15.189	0.907
15.19	0.933
15.191	0.971
15.192	1.007
15.193	1.053
15.194	1.119
15.195	1.197
15.196	1.245
15.197	1.226
15.198	1.178
15.199	1.155
15.2	1.121
15.201	1.068
15.202	1.019
15.203	0.986
15.204	0.965
15.205	0.954
15.206	0.955
15.207	0.949
15.208	0.949
15.209	0.935
15.21	0.914
15.211	0.895
15.212	0.881
15.213	0.871
15.214	0.863
15.215	0.857
15.216	0.862
15.217	0.862
15.218	0.86
15.219	0.857
15.22	0.857
15.221	0.851
15.222	0.854
15.223	0.857
15.224	0.866
15.225	0.869
15.226	0.862
15.227	0.86
15.228	0.859
15.229	0.855
15.23	0.857
15.231	0.864
15.232	0.872
15.233	0.881
15.234	0.894
15.235	0.889
15.236	0.876
15.237	0.866
15.238	0.867
15.239	0.871
15.24	0.866
15.241	0.87
15.242	0.866
15.243	0.862
15.244	0.856
15.245	0.85
15.246	0.835
15.247	0.843
15.248	0.837
15.249	0.845
15.25	0.84
15.251	0.856
15.252	0.866
15.253	0.883
15.254	0.905
15.255	0.915
15.256	0.922
15.257	0.918
15.258	0.919
15.259	0.91
15.26	0.916
15.261	0.935
15.262	0.955
15.263	0.957
15.264	0.951
15.265	0.942
15.266	0.928
15.267	0.929
15.268	0.922
15.269	0.926
15.27	0.919
15.271	0.921
15.272	0.915
15.273	0.916
15.274	0.918
15.275	0.923
15.276	0.928
15.277	0.934
15.278	0.947
15.279	0.964
15.28	0.987
15.281	1.016
15.282	1.067
15.283	1.125
15.284	1.196
15.285	1.33
15.286	1.489
15.287	1.595
15.288	1.58
15.289	1.468
15.29	1.351
15.291	1.257
15.292	1.175
15.293	1.109
15.294	1.038
15.295	0.993
15.296	0.947
15.297	0.922
15.298	0.906
15.299	0.877
15.3	0.867
15.301	0.866
15.302	0.852
15.303	0.846
15.304	0.846
15.305	0.826
15.306	0.82
15.307	0.817
15.308	0.808
15.309	0.808
15.31	0.792
15.311	0.792
15.312	0.797
15.313	0.782
15.314	0.781
15.315	0.779
15.316	0.78
15.317	0.776
15.318	0.783
15.319	0.791
15.32	0.793
15.321	0.802
15.322	0.818
15.323	0.828
15.324	0.84
15.325	0.866
15.326	0.89
15.327	0.916
15.328	0.96
15.329	1.016
15.33	1.069
15.331	1.069
15.332	1.07
15.333	1.061
15.334	1.035
15.335	0.992
15.336	0.959
15.337	0.938
15.338	0.908
15.339	0.904
15.34	0.898
15.341	0.913
15.342	0.905
15.343	0.893
15.344	0.901
15.345	0.892
15.346	0.906
15.347	0.916
15.348	0.932
15.349	0.943
15.35	0.973
15.351	0.978
15.352	0.972
15.353	0.959
15.354	0.935
15.355	0.954
15.356	0.951
15.357	0.958
15.358	1.009
15.359	1.052
15.36	1.076
15.361	1.098
15.362	1.097
15.363	1.067
15.364	1.044
15.365	1.03
15.366	1.008
15.367	1.01
15.368	1.017
15.369	1.03
15.37	1.057
15.371	1.073
15.372	1.118
15.373	1.18
15.374	1.245
15.375	1.299
15.376	1.31
15.377	1.355
15.378	1.387
15.379	1.463
15.38	1.55
15.381	1.68
15.382	1.9
15.383	2.1
15.384	2.187
15.385	2.188
15.386	2.164
15.387	2.233
15.388	2.371
15.389	2.536
15.39	2.856
15.391	3.141
15.392	3.665
15.393	3.235
15.394	2.608
15.395	2.279
15.396	1.928
15.397	1.795
15.398	1.521
15.399	1.477
15.4	1.307
15.401	1.25
15.402	1.183
15.403	1.067
15.404	0.985
15.405	1.028
15.406	1.045
15.407	1.056
15.408	1
15.409	0.931
15.41	0.886
15.411	0.877
15.412	0.856
15.413	0.856
15.414	0.882
15.415	0.876
15.416	0.816
15.417	0.842
15.418	0.833
15.419	0.804
15.42	0.823
15.421	0.865
15.422	0.867
15.423	0.851
15.424	0.937
15.425	0.855
15.426	0.905
15.427	0.975
15.428	0.945
15.429	0.962
15.43	0.881
15.431	0.975
15.432	0.91
15.433	0.92
15.434	0.913
15.435	0.827
15.436	0.819
15.437	0.869
15.438	0.873
15.439	0.849
15.44	0.91
15.441	0.905
15.442	0.906
15.443	0.92
15.444	1.09
15.445	0.975
15.446	1.019
15.447	1.02
15.448	1.097
15.449	1.075
15.45	1.149
15.451	1.073
15.452	1.163
15.453	1.085
15.454	1.059
15.455	1.186
15.456	1.14
15.457	1.147
15.458	1.147
15.459	1.2
15.46	1.402
15.461	1.505
15.462	1.587
15.463	1.458
15.464	1.534
15.465	1.49
15.466	1.384
15.467	1.105
15.468	1.24
15.469	1.008
15.47	1.11
15.471	0.984
15.472	0.9
15.473	0.948
15.474	0.98
15.475	0.929
15.476	0.845
15.477	0.868
15.478	0.962
15.479	1.033
15.48	1.008
15.481	1.076
15.482	1.24
15.483	1.048
15.484	0.942
15.485	1.102
15.486	0.935
15.487	1.051
15.488	1.093
15.489	1.039
15.49	0.927
15.491	1.081
15.492	0.881
15.493	0.905
15.494	0.868
15.495	0.842
15.496	0.716
15.497	0.832
15.498	0.972
15.499	0.921
15.5	0.952
