begin sampling
initial memory consumption:  129000
7941.61154324 2114
7958.94556784 2114
111142.323908 2114
7965.90309862 2114
7962.9835913 2114
7978.3796246 2114
7968.92739409 2114
7959.47204903 2114
7976.98217996 2114
7973.73330887 2114
7981.79455948 2114
7992.43112917 2114
7962.70703691 2114
7969.88233533 2114
7979.82756677 2114
7949.68173742 2114
7988.64435542 2114
8008.83646936 2114
7949.02109008 2114
7960.16925186 2114
7979.53941931 2114
7967.39523791 2114
7968.27621517 2114
7966.4242363 2114
7982.54402404 2114
7948.77968696 2114
7967.31568349 2114
7965.48028124 2114
7975.4866864 2114
7947.12225089 2114
8016.15920262 2114
7951.24489814 2114
7956.96619367 2114
7958.00298258 2114
7998.35597232 2114
7954.81917109 2114
7984.79146086 2114
7956.29862678 2114
8009.62192183 2114
7971.25752201 2114
7962.74550295 2114
7951.56612312 2114
37391.533889 2114
1116485.50168 2114
7965.07923013 2114
7967.09162777 2114
7974.13382967 2114
7973.50739772 2114
7963.62376601 2114
7959.09952532 2114
7962.22398179 2114
7950.04908676 2114
7952.86593318 2114
7953.69607712 2114
7964.74470701 2114
7971.62853322 2114
7973.84064045 2114
7953.46722966 2114
8031.17144968 2114
7953.25911074 2114
7958.25201167 2114
7965.00094544 2114
2751493.08515 2114
7978.47029015 2114
8373903.61167 2114
7949.68236871 2114
8014.90230667 2114
7960.60362034 2114
7943.54233355 2114
7960.72409302 2114
7963.83098815 2114
7965.8083272 2114
8006.43056775 2114
8012.90296842 2114
7963.23670752 2114
7952.80999668 2114
7978.36556513 2114
925862.386914 2114
5830734.076 2114
7952.00806837 2114
7945.84289549 2114
7952.43311281 2114
1211123.46813 2114
7958.53366383 2114
7966.68961586 2114
7980.56805443 2114
7947.65535328 2114
7941.20045065 2114
8034.11639113 2114
7945.51884248 2114
7960.87246713 2114
7952.02225093 2114
456759.365807 2114
8011.95980228 2114
7946.69573705 2114
7945.18961136 2114
7983.36814855 2114
1619043.43536 2114
7952.83240534 2114
155285.508979 2114
7957.70735163 2114
7966.27643587 2114
7957.88205378 2114
7975.13582756 2114
7990.07426458 2114
7955.41621086 2114
161164.771821 2114
7970.11906181 2114
7997.58714804 2114
7991.698562 2114
7959.76697487 2114
8007.2063467 2114
7953.37209128 2114
7944.35921625 2114
379501.64788 2114
7978.45355649 2114
7947.34347103 2114
7943.76367837 2114
7959.47785244 2114
7941.80525832 2114
7954.34619673 2114
7984.9784774 2114
7966.96676383 2114
8055.84673557 2114
7958.71833953 2114
7968.94840872 2114
7975.95708584 2114
7960.95545742 2114
7955.22330216 2114
8009.85250577 2114
7963.09119266 2114
7960.94913777 2114
7969.12456993 2114
7979.57829077 2114
7955.58058536 2114
4880895.86117 2114
7966.14724151 2114
7967.13061296 2114
7941.53982963 2114
7948.34240664 2114
7963.3417139 2114
7953.03656619 2114
7962.72992471 2114
7961.81037676 2114
7973.53015553 2114
236315.897212 2114
497318.011994 2114
7960.00609684 2114
588502.283747 2114
7944.47022571 2114
7960.15545276 2114
7990.46616873 2114
8034.67901877 2114
7982.23287425 2114
7955.82178954 2114
7946.13916485 2114
7946.41508388 2114
7963.21490765 2114
7961.8722265 2114
7954.36608179 2114
7967.91539793 2114
7945.40421187 2114
7941.76052297 2114
7974.78612771 2114
7946.12664324 2114
7979.15619496 2114
7964.12880993 2114
7957.47863987 2114
7978.69078283 2114
7949.0890981 2114
7956.39166085 2114
8004.40007646 2114
7988.61312034 2114
7991.70991539 2114
7970.47952225 2114
427973.221159 2114
7949.94468717 2114
7950.28895015 2114
7949.70733442 2114
518926.793279 2114
7946.34733466 2114
7952.44974834 2114
7767761.57327 1274
454156.191686 1566
7961.65110218 2114
976243.216257 2114
7960.14072198 2114
7949.41921763 2114
7970.39021108 2114
7945.13383105 2114
7958.5765671 2114
8000.22867311 2114
7958.00925233 2114
7957.15532122 2114
7960.08028033 2114
8056.08084142 2114
7957.71653661 2114
7959.36191285 2114
7968.4221783 2114
7942.61469831 2114
7966.22061009 2114
8028.09051159 2114
7964.49275157 2114
7939.68768087 2114
7963.97953378 2114
7964.8881868 2114
8038.05575043 2114
7959.8635135 2114
7956.31653129 2114
7944.57154744 2114
7954.25386954 2114
7946.51733116 2114
7976.18782182 2114
7949.25784258 2114
7960.58945097 2114
7944.90151587 2114
7960.20436404 2114
7951.67733327 2114
7977.18924385 2114
7948.78083477 2114
7965.74203813 2114
7965.08050709 2114
7945.62443163 2114
7953.89430473 2114
7966.05803456 2114
7972.52219099 2114
7942.77532505 2114
7950.24454189 2114
7969.68989826 2114
7961.52353514 2114
7975.85135737 2114
172760.961135 2114
7959.33152734 2114
7962.92912329 2114
7992.27040348 2114
8659434.89445 2114
12086859.5973 2114
7975.68119746 2114
7939.84065179 2114
7955.5314139 2114
7953.35001928 2114
8016.47360053 2114
7943.49894401 2114
7965.41821829 2114
7970.77165633 2114
7948.25372215 2114
8023.41277242 2114
7993.92376954 2114
2303577.77097 2114
8012.89205522 2114
7955.5588617 2114
7955.57609381 2114
8036.54796634 2114
7967.58102392 2114
7958.20940395 2114
7982.11373405 2114
1426542.95794 2114
7953.37766034 2114
1043335.32466 2114
7996.37140838 2114
8019.04587156 2114
7963.91597521 2114
7958.28850211 2114
7965.44975129 2114
6897770.74821 2114
7979.70677916 2114
7944.04199089 2114
7950.28784422 2114
7975.21963302 2114
7975.7682602 2114
7970.47739132 2114
7953.88083612 2114
7946.71846841 2114
7961.72989463 2114
7946.24388321 2114
7972.17048179 2114
45128.273602 2114
7954.92475174 2114
7946.17281989 2114
7954.87767888 2114
7957.84372804 2114
51.9%   t: 12500.137428
memory:  143668
7946.30687701 2114
1574235.47994 1566
7964.982267 2114
7954.07823376 2114
7943.05952468 2114
7956.94644293 2114
8003.19386703 2114
7940.11560081 2114
395001.265099 2114
7965.43994954 2114
7957.51661383 2114
7954.36769495 2114
7960.41368796 2114
7985.52516671 2114
7961.43087797 2114
515766.123047 2114
8037.56049064 2114
7965.64889824 2114
7949.26204673 2114
7999.14414328 2114
7957.94826084 2114
7952.99416716 2114
7945.42202918 2114
7951.31860579 2114
7960.53679033 2114
7968.31117939 2114
7959.78348383 2114
7956.85580879 2114
7971.75101987 2114
7966.67600768 2114
7962.27156619 2114
7955.68323662 2114
7961.4382518 2114
7970.9878252 2114
8035.47976332 2114
7955.70117191 2114
7948.3246714 2114
7948.93355297 2114
7995.42641058 2114
7957.40877275 2114
7960.01209302 2114
7961.38421919 2114
7951.04224397 2114
7962.97189686 2114
7945.75382051 2114
7950.45888269 2114
7948.06676369 2114
7951.04828323 2114
7958.20135131 2114
7944.39385201 2114
7967.82907529 2114
7949.61591606 2114
7989.52733211 2114
7981.12094277 2114
7953.97763868 2114
7957.12263654 2114
8014.21944212 2114
7978.31017313 2114
7954.5797136 2114
183342.31547 2114
7945.70761128 2114
7946.82735878 2114
7943.59580927 2114
8004.91926895 2114
7959.13202308 2114
7946.77527369 2114
7970.27467741 2114
7993.40805722 2114
7972.58086514 2114
7958.75125114 2114
8002.30631613 2114
7966.3882903 2114
7952.28428674 2114
225389.093805 2114
7955.89851112 2114
8018.12461229 2114
7963.12166144 2114
7967.52487373 2114
490073.315657 2114
7964.05733142 2114
7948.98797494 2114
7960.26622552 2114
7947.74684635 2114
7981.58985316 2114
7948.75021995 2114
7957.9905695 2114
7952.69172186 2114
7968.80218298 2114
7972.10569488 2114
7954.4196234 2114
7954.79283455 2114
7966.61196372 2114
7945.72891802 2114
7944.86561127 2114
7946.16105685 2114
8022.21159436 2114
7959.52916758 2114
7952.12451344 2114
7961.92683851 2114
7944.66833703 2114
7953.96853641 2114
205526.511629 1653
1221711.94186 2114
7967.4985046 2114
7943.48628938 2114
7954.55316661 2114
7954.53121822 2114
7926.72922489 2114
432819.864762 2114
7959.5759017 2114
8017.64208909 2114
7974.15201954 2114
7943.20570518 2114
7985.90738625 2114
7969.7590602 2114
7972.88288153 2114
7955.05506458 2114
185641.337904 2114
7947.74780742 2114
7970.92465236 2114
7957.45691547 2114
7964.50525717 2114
7947.07284861 2114
7972.41348387 2114
7954.06261938 2114
7939.7717178 2114
8143.81696065 2114
7954.45136142 2114
7953.40505837 2114
7957.28938846 2114
7960.87316017 2114
7979.20021056 2114
7976.02881336 2114
7975.05628891 2114
8033.81805656 2114
7967.69587009 2114
7966.71965746 2114
7990.55407762 2114
701105.932802 2114
7974.76619521 2114
7965.74475208 2114
7966.03783342 2114
7946.340572 2114
7974.8214641 2114
7954.22113781 2114
7963.20537708 2114
7960.09326877 2114
7971.05247677 2114
7948.21359701 2114
7946.70168002 2114
7957.1007191 2114
7961.99271201 2114
7964.74386141 2114
8513927.92465 2114
7953.78909204 2114
7976.99296059 2114
7940.74786571 2114
7954.332077 2114
7968.74131395 2114
8041.1877599 2114
7955.67089883 2114
7948.20350966 2114
7971.67443117 2114
312677.708769 2114
7958.14181011 2114
296690.20299 2114
7958.72268676 2114
7951.87032931 2114
7950.56471735 2114
7968.6127344 2114
7969.66947436 2114
7944.30850275 2114
7985.32065545 2114
7947.74157999 2114
7949.51345923 2114
7974.97397386 2114
7949.29955287 2114
8003.42358027 2114
7950.88400517 2114
7951.30642666 2114
7941.69174042 2114
7964.65938788 2114
7948.97236473 2114
7951.30275429 2114
7947.68094493 2114
7968.22921203 2114
7954.28035952 2114
80844.4798559 2114
7994.60656194 2114
7963.25615957 2114
7956.02298604 2114
7955.16222393 2114
7946.11178766 2114
7959.57698899 2114
7992.7547532 2114
7948.24183333 2114
274332.893359 2114
8019.01348987 2114
7952.33843679 2114
7988.04123229 2114
7951.89200428 2114
346317.834843 1566
1014929.89346 2114
7956.26983612 2114
7965.98286103 2114
7944.97101542 2114
7940.68704262 2114
7976.88508723 2114
7964.61675941 2114
7954.61579749 2114
7952.82697398 2114
7940.53644218 2114
8004.94142019 2114
7989.4296402 2114
7963.55683834 2114
7948.69545897 2114
8009.31556458 2114
7992.39584426 2114
7954.2134597 2114
7963.0270037 2114
7955.31949267 2114
468374.693602 2114
7974.46002841 2114
7940.23051735 2114
7954.21738461 2114
7941.59066854 2114
7957.27264334 2114
7962.86644861 2114
7952.68524537 2114
7953.33930874 2114
7952.07367136 2114
7965.98331719 2114
7942.4192813 2114
7989.38207157 2114
7951.53239904 2114
7966.68967058 2114
7961.08148095 2114
7954.04452055 2114
7984.30215944 2114
7944.37389 2114
7965.56286757 2114
8012.05331033 2114
7955.51313299 2114
7971.73504661 2114
7953.82920067 2114
7965.18308404 2114
7974.95390306 2114
7977.88839201 2114
7945.63278684 2114
7949.78448375 2114
7957.93595468 2114
7958.10177235 2114
7973.24430697 2114
7954.85988996 2114
7961.27351826 2114
7992.16787291 2114
7966.61560647 2114
8001.9677755 2114
7952.29750084 2114
7960.91149247 2114
7959.60589906 2114
7953.33531731 2114
7959.58349551 2114
7949.50408622 2114
7965.77175536 2114
7951.97379294 2114
7963.1194376 2114
8048.61032724 2114
7949.54565745 2114
7986.06234794 2114
1491539.96539 2114
7955.58008994 2114
7971.87131473 2114
7977.88954767 2114
7958.44815274 2114
8003.91363042 2114
7951.08879432 2114
7942.17407582 2114
7955.68532375 2114
1770117.28492 2114
7954.02204162 2114
7950.50152225 2114
7949.90108151 2114
7960.18014174 2114
7942.95778237 2114
7952.66374946 2114
7964.86409953 2114
507397.888162 2114
7972.90836746 2114
7948.14307845 2114
7982.92077225 2114
7941.53136503 2114
7991.00755134 2114
7981.90403286 2114
7960.90743931 2114
7952.11291856 2114
7937.96449846 2114
7948.89176026 2114
7954.08509803 2114
7965.16049282 2114
7955.4961182 2114
3066749.3216 1539
16972780.0403 1539
7986.72662531 2114
7962.05509663 2114
7946.93164763 2114
7946.18918285 2114
7954.33733327 2114
7945.25169515 2114
7968.46308913 2114
7974.73624108 2114
7956.64610583 2114
7965.89765692 2114
8015.14294648 2114
8004.09124791 2114
7979.32881611 2114
7970.94971759 2114
7948.52978496 2114
7960.97656295 2114
7953.52287911 2114
7980.160209 2114
7969.6360345 2114
7962.48281348 2114
7953.69237586 2114
427363.617767 2114
7954.11793067 2114
7946.60129233 2114
7967.98278383 2114
7997.07989827 2114
7953.41321871 2114
7960.68846383 2114
7950.17441403 2114
7941.56205879 2114
7998.01259403 2114
7973.24328981 2114
7940.13388585 2114
7959.46528234 2114
7986.43548513 2114
384986.064637 2114
7978.82020871 2114
7982.64270973 2114
8027.11194285 2114
7953.30095902 2114
7952.26431524 2114
7951.08166041 2114
7958.24876316 2114
7962.2251963 2114
23746.5341349 2114
7968.53310482 2114
7962.52756233 2114
7940.95372673 2114
7952.48300301 2114
7953.8058167 2114
7958.0625296 2114
7963.40840993 2114
7989.44794623 2114
7973.71077567 2114
494436.304026 2114
7953.19083885 2114
49895491.1475 2114
7950.91865326 2114
7974.28167981 2114
7965.41496268 2114
7956.79198015 2114
8033.21880689 2114
7948.55726439 2114
7943.76725936 2114
7973.12797829 2114
7986.60917291 2114
7944.35862489 2114
521242.517773 2114
544612.837231 2114
7960.63967879 2114
7952.97449853 2114
7974.11204463 2114
7959.47032892 2114
7975.3047801 2114
7941.64789639 2114
7969.74709115 2114
8028.74311393 2114
7949.0334099 2114
7956.87925281 2114
7947.40178449 2114
421473.211732 2114
8012.85136622 2114
7952.99720727 2114
7953.16930326 2114
7981.98960243 2114
7967.93132604 2114
7959.87080336 2114
7947.62038223 2114
7957.81680452 2114
7950.70585791 2114
7976.78379425 2114
7959.46691236 2114
7997.71161102 2114
7941.76982149 2114
6805863.20963 2114
7951.451539 2114
7951.21512108 2114
7972.98103956 2114
3577460.72815 1274
59108940.015 1539
282095.164416 1914
7971.27859805 2114
7955.11743438 2114
7964.76814649 2114
7984.48394358 2114
7940.92929112 2114
7959.16288402 2114
7950.72713969 2114
7961.07983122 2114
7948.71502849 2114
7958.66352147 2114
7954.70312742 2114
7941.2823435 2114
7949.4549104 2114
7998.10416501 2114
8009.32930009 2114
7958.02129293 2114
7972.19628219 2114
7961.4937934 2114
7962.72560451 2114
7958.72882675 2114
7954.34737941 2114
7971.11850313 2114
7954.00130009 2114
7966.73144366 2114
8016.22015529 2114
7962.02751853 2114
7941.77758629 2114
7942.15156877 2114
7952.16763541 2114
7972.83871859 2114
7949.93004301 2114
7954.95779822 2114
7991.21070993 2114
7954.44660289 2114
7958.04247517 2114
7988.34022592 2114
7948.35540185 2114
7955.25981061 2114
7953.45238742 2114
7956.15272064 2114
7963.01827969 2114
7962.59371805 2114
7943.41260204 2114
7964.03297915 2114
7971.4804474 2114
7954.46311689 2114
7956.59354664 2114
7954.0752372 2114
7971.69275694 2114
7955.0159203 2114
6529491.12129 2114
7966.0974231 2114
7989.8795647 2114
7962.55525729 2114
7972.09892432 2114
7943.1251012 2114
7952.74829529 2114
7961.67908256 2114
7963.47980762 2114
7950.3590388 2114
7946.2142977 2114
7958.95058807 2114
7959.86861258 2114
7972.93164987 2114
14657532.1916 2114
7956.09052281 2114
7979.14029111 2114
7987.70288788 2114
1027835.96626 2114
7952.20925269 2114
7954.1804645 2114
7952.89784036 2114
7958.23094554 2114
7961.92414218 2114
7953.8079964 2114
4270047.52585 2114
7947.54793944 2114
7953.32244135 2114
7963.29379887 2114
7950.9701961 2114
7950.99898472 2114
1595849.02524 2114
7966.23602052 2114
7976.92854593 2114
15682342.9457 2114
7958.39166012 2114
7950.67072584 2114
8007.60724065 2114
7950.1881982 2114
7971.2611982 2114
7943.39441706 2114
7961.7777814 2114
7990.05196241 2114
7983.59441762 2114
7975.70758639 2114
7976.81768582 2114
7984.20763344 2114
112509390.064 1539
7968.53508699 2114
7964.71451446 2114
7954.35547393 2114
7940.9786654 2114
7974.47602057 2114
7959.68786072 2114
7996.44156981 2114
7949.22515617 2114
7962.97808548 2114
7989.94659325 2114
479324.468429 2114
7942.30434148 2114
7954.697674 2114
8004.20154291 2114
7959.87963917 2114
7945.81207781 2114
7953.96132521 2114
7966.0978993 2114
7953.20197855 2114
7939.20796973 2114
469084.285411 2114
7953.32859628 2114
7957.84441338 2114
7979.61933415 2114
224942.839412 2114
8018.14120294 2114
7958.20184692 2114
7973.17509694 2114
7963.13608851 2114
7946.78909181 2114
7950.36175461 2114
7963.72888435 2114
7960.30412066 2114
7952.96866468 2114
7952.35532111 2114
7953.59925901 2114
7963.3807906 2114
7971.25969292 2114
7960.84991154 2114
7951.59281599 2114
7986.04312693 2114
7954.18065027 2114
8007.29679772 2114
7940.59452149 2114
7991.14464903 2114
7953.00870376 2114
7942.00270877 2114
7944.31346466 2114
7952.34232225 2114
8003.40102203 2114
7969.63646193 2114
7970.13570708 2114
7952.66561179 2114
475284.032749 2114
7971.59829452 2114
7962.80966355 2114
7957.70479677 2114
322198.96244 2114
7980.6267802 2114
7964.89373159 2114
7955.6589259 2114
7950.69961521 2114
7990.83573528 2114
7946.81400831 2114
24805.0981949 2114
7947.76991472 2114
7962.90942067 2114
135267.863299 2114
7939.59531694 2114
7946.28337636 2114
372244.885718 2114
7974.44135069 2114
8002.65113148 2114
7967.75739514 2114
7956.55369335 2114
7948.15139636 2114
7962.77827935 2114
18342768.4604 2114
7952.51433829 2114
24680915.6364 2114
7973.52248345 2114
7953.39667223 2114
7956.45392445 2114
7950.48855252 2114
8003.17720367 2114
7952.55401634 2114
7970.35838493 2114
8027.39722881 2114
7966.65072289 2114
7991.16475429 2114
7941.85006781 2114
7946.54017627 2114
7964.33722326 2114
7968.04446362 2114
7942.64659204 2114
2867422.54176 2114
7947.27694601 2114
7944.41547579 2114
7951.76440968 2114
292278.588847 1566
1177086.18284 2114
7951.62917393 2114
7946.78178309 2114
474733.852381 2114
8054.13905031 2114
7945.62205319 2114
7967.05938711 2114
7943.75487588 2114
7945.3159006 2114
7983.03948766 2114
7939.46189853 2114
7953.15565849 2114
7960.87231968 2114
7977.06853279 2114
7941.30956168 2114
7969.36475286 2114
7980.16932703 2114
7953.4761595 2114
7959.25155473 2114
7987.64730637 2114
7951.39026085 2114
7971.73382481 2114
7945.0873796 2114
7951.91172849 2114
7953.87308197 2114
7981.5996953 2114
7954.95288298 2114
7983.26886798 2114
7956.96261782 2114
7965.054723 2114
7959.67721917 2114
7955.63713789 2114
7953.93289616 2114
7998.41954482 2114
7948.64531154 2114
7944.14125692 2114
7957.24580276 2114
7955.02150839 2114
7987.85372226 2114
7942.2388682 2114
7943.67260858 2114
7960.54631357 2114
7961.16846869 2114
7994.0517275 2114
7954.11598777 2114
7960.92084701 2114
7943.52533955 2114
7954.44176519 2114
7956.81098296 2114
8002.41874093 2114
7999.36216076 2114
7953.30809365 2114
7953.20063985 2114
7977.28868014 2114
7960.6973526 2114
8023.80120611 2114
7969.86786115 2114
7985.66714674 2114
7970.9750478 2114
7946.23358717 2114
7957.49176545 2114
7990.4348788 2114
7958.02112274 2114
7963.09283446 2114
7942.93680681 2114
7959.04650988 2114
7943.44744312 2114
7959.48305478 2114
7949.17105547 2114
7954.92176117 2114
7965.75303087 2114
1424530.40959 2114
7945.74470697 2114
8021.54736388 2114
8033.81986911 2114
7950.25818921 2114
7943.47799191 2114
7948.63020363 2114
7988.91986445 2114
7959.68945913 2114
7962.01736698 2114
7986.89474711 2114
7966.48137028 2114
7972.81039205 2114
7951.37256917 2114
7950.94534559 2114
8009.77025949 2114
7976.31967113 2114
7969.91110444 2114
7955.51108969 2114
7974.62979939 2114
7976.24123966 2114
7958.87890409 2114
7962.048385 2114
6626018.28858 2114
7946.99702425 2114
7998.37014633 2114
7948.2881671 2114
7971.36661766 2114
3418398.93089 1539
1037363.9383 1539
7964.46024243 2114
7956.91903853 2114
7987.20083418 2114
7942.6240261 2114
152149.041881 2114
297923.707076 2114
473204.829347 2114
7943.40978396 2114
8003.66084699 2114
7978.87567743 2114
7944.83278715 2114
7960.5938895 2114
7991.67465991 2114
7951.04190602 2114
7951.8793632 2114
7950.43911856 2114
7965.64891824 2114
7956.03894277 2114
7965.9738697 2114
7983.87033953 2114
7951.05967229 2114
7978.31993483 2114
7956.51783065 2114
7942.73100352 2114
7958.02344858 2114
7934.21515584 2114
385889.706641 2114
7969.81400955 2114
7975.77472566 2114
7953.38718345 2114
7953.9365315 2114
7960.83650838 2114
7958.74646043 2114
7933.86930304 2114
7980.9777342 2114
7973.57757364 2114
7966.58217728 2114
7943.40862153 2114
7951.44647398 2114
7956.09580663 2114
7952.07534825 2114
7960.53360783 2114
7959.17663825 2114
7998.77668873 2114
7942.87862807 2114
7968.00363557 2114
7996.72040958 2114
7944.96725346 2114
7994.85281274 2114
7955.6660579 2114
7983.70837333 2114
7960.28421092 2114
8029.82303431 2114
7966.13027697 2114
8019.33402789 2114
7947.47831525 2114
7974.40568588 2114
8080.65423942 2114
225560.061936 2114
7954.60649194 2114
7947.3891067 2114
7960.36861652 2114
7976.53350808 2114
250768.731165 2114
7983.95607871 2114
7978.12120815 2114
7946.1428162 2114
7960.9113597 2114
7981.2815922 2114
7946.51111905 2114
7959.67926423 2114
7964.48482357 2114
7961.84132512 2114
7948.06864157 2114
848992.398298 2114
7987.47388746 2114
7973.29083058 2114
7973.19491901 2114
7957.614268 2114
7969.11434021 2114
7857391.16025 2114
7942.45421552 2114
7970.10398999 2114
7955.08829087 2114
8061.51740469 2114
7954.27562045 2114
7977.20510481 2114
7959.8188224 2114
7956.06970876 2114
7973.22887854 2114
7982.20740598 2114
7944.56386492 2114
7967.70056152 2114
7999.02958851 2114
7981.7997171 2114
7950.2174037 2114
7950.94308039 2114
7960.29390222 2114
10632868.3498 1566
558224.114296 1539
7958.70722321 2114
7955.97111929 2114
7961.45362681 2114
7960.07729839 2114
139110240.013 2114
7947.39490162 2114
7940.69743009 2114
7955.17278403 2114
7962.56603169 2114
7956.2834285 2114
7971.80544504 2114
7991.02977593 2114
7951.3610363 2114
7949.72682555 2114
7965.73074179 2114
7956.59769281 2114
7952.05955296 2114
7943.07197611 2114
7946.66376718 2114
7958.18036333 2114
7960.00479959 2114
7952.99289413 2114
7957.67905165 2114
7959.5376662 2114
7956.12454842 2114
7951.03182623 2114
7959.17099656 2114
7957.65839891 2114
7958.57281121 2114
7956.25680234 2114
7950.95848474 2114
7945.47331754 2114
7961.53962728 2114
7961.63989835 2114
7943.06852523 2114
7974.02144994 2114
7977.07236731 2114
7974.52934935 2114
7978.71404288 2114
7957.82128687 2114
7943.55431084 2114
7959.46604932 2114
7938.41751214 2114
7952.38050986 2114
7939.66854261 2114
7949.63136725 2114
7956.29218177 2114
7960.78772117 2114
7944.91045981 2114
7982.16641368 2114
7966.42252126 2114
7959.39926876 2114
7963.75754706 2114
7945.89291319 2114
8038.83125632 2114
7997.82943516 2114
7942.06335507 2114
7961.29642186 2114
929565.601984 2114
7956.59551198 2114
7989.77090704 2114
7958.18245773 2114
7946.58301166 2114
7941.559014 2114
7961.90760286 2114
7958.05718631 2114
4314549.06007 2114
7978.7506673 2114
7952.48987033 2114
7951.48741097 2114
7954.27004522 2114
7959.01793872 2114
7949.13157616 2114
7955.63832115 2114
7954.4272085 2114
7940.75912645 2114
7956.95429894 2114
7958.00749951 2114
7941.2586354 2114
7956.42572792 2114
7961.71613508 2114
7969.46456937 2114
7958.28687227 2114
7952.75526925 2114
7953.23404556 2114
7956.71226836 2114
7984.69436172 2114
7951.38849162 2114
7942.5490677 2114
7945.73839907 2114
7961.83668151 2114
7980.08281523 2114
22511146.2962 2114
9412599.99027 2114
7946.20407121 2114
7979.53634444 2114
7977.41006546 2114
7946.37503721 2114
138571774.019 1462
35637152.29 1478
238216.449108 1566
7992.07848344 2114
7952.70126274 2114
7975.40304156 2114
7957.75197547 2114
7939.47849918 2114
7959.30187465 2114
7951.23148027 2114
7959.29945009 2114
7951.10109822 2114
7952.50257113 2114
426883.273506 2114
7961.99837021 2114
1544578.12201 2114
7939.07926552 2114
7957.87381201 2114
7950.59505543 2114
8009.20327968 2114
7956.75129741 2114
7975.42242967 2114
7957.66550369 2114
7957.82874525 2114
7951.12055854 2114
7941.86985785 2114
8017.05585697 2114
1126734.62435 2114
7958.81134703 2114
7950.52673891 2114
7960.78832859 2114
7958.61333256 2114
7949.6220344 2114
7990.11525777 2114
7949.57104622 2114
7960.34719478 2114
7952.56197612 2114
7967.41165414 2114
7956.22786411 2114
7957.94979826 2114
7986.64066882 2114
7955.87200556 2114
7948.12280788 2114
7949.7511726 2114
7954.26044982 2114
7972.56820153 2114
7964.37210463 2114
7954.05592184 2114
7945.8399823 2114
7958.36508176 2114
8052.64213702 2114
7954.95277784 2114
7994.36020683 2114
8002.85569288 2114
7998.86252056 2114
7947.9771444 2114
7972.60733503 2114
7952.83737515 2114
7973.35572462 2114
7957.42258363 2114
7954.05684653 2114
7950.60927784 2114
7960.39505481 2114
624189.372689 2114
7958.95117695 2114
7979.29632989 2114
7949.22607717 2114
7961.93807923 2114
7965.48939067 2114
7954.8012823 2114
7941.5798156 2114
442073.615284 2114
7977.43729841 2114
7945.01671797 2114
7952.82758225 2114
7953.91036638 2114
7955.11073392 2114
7953.71891574 2114
7782485.03656 2114
7955.74057405 2114
7954.8540369 2114
7987.94749572 2114
7959.53309772 2114
7958.31455003 2114
7963.20339474 2114
7959.70704442 2114
7961.30876888 2114
7960.79366703 2114
7946.99755276 2114
565667.846167 2114
7965.64489753 2114
7980.60343394 2114
7950.04127723 2114
7984.1604957 2114
7953.89872358 2114
7959.91362169 2114
7944.87450749 2114
7951.91541208 2114
8003.81128158 2114
7954.27776141 2114
52.6%   t: 12664.937701
memory:  143668
5826775.79508 1274
7997.42835104 2114
7964.77372428 2114
289258.102544 2114
7946.36743543 2114
7938.45928586 2114
7955.07021169 2114
7954.99902159 2114
7952.92143889 2114
7968.80556473 2114
7971.94898106 2114
7949.35625778 2114
7995.49224134 2114
8008.03401598 2114
7958.82278901 2114
7945.26371636 2114
7949.15419369 2114
7978.04891499 2114
7945.57512308 2114
7982.65421119 2114
7951.1474159 2114
8001.73537984 2114
7959.83862481 2114
7955.94790715 2114
7973.82536253 2114
7960.47997898 2114
7952.56054204 2114
7956.04684826 2114
7974.77486804 2114
7950.71665755 2114
8040.99260431 2114
7947.91690092 2114
7948.66713888 2114
7948.60464113 2114
7954.42080787 2114
7950.67434859 2114
7958.03894842 2114
7961.83148253 2114
7967.65309167 2114
7978.91915493 2114
7957.53076414 2114
7960.05764716 2114
7941.6512928 2114
894039.486539 2114
7970.32036504 2114
7978.82370552 2114
7973.95171322 2114
7992.49309346 2114
7951.39904498 2114
7955.90580461 2114
7984.47677538 2114
7970.54970368 2114
7981.98520895 2114
7947.59432569 2114
8003.75640694 2114
7947.99157691 2114
7971.02176606 2114
7961.82414585 2114
7956.45282792 2114
7947.73123163 2114
7962.58775046 2114
7966.29689118 2114
1031879.51642 2114
5308946.40593 2114
7963.74481733 2114
7966.48452705 2114
7946.36482152 2114
7970.86586922 2114
7955.02563902 2114
7962.86383372 2114
7944.47139534 2114
8004.49070637 2114
7976.18678255 2114
7963.83871277 2114
7959.73760991 2114
398367.756882 2114
7948.30040322 2114
7952.53185065 2114
7955.30497988 2114
7963.01964142 2114
10065995.6762 2114
7960.74382552 2114
7984.32054532 2114
7968.43275406 2114
7949.77642242 2114
7968.46802545 2114
7952.31131636 2114
7982.6622656 2114
7964.10664339 2114
7940.1361035 2114
7982.92582006 2114
7946.54476013 2114
7955.59505187 2114
7953.9343633 2114
7964.08670264 2114
8006.69785221 2114
7957.92877161 2114
7952.70612331 2114
7954.94369488 2114
7951.29494138 2114
131365624.46 1462
3068632.18517 1274
40915509.2208 1478
7955.55633156 2114
7958.5181602 2114
8025.09410506 2114
7956.50191737 2114
7965.36958919 2114
7945.89927137 2114
7955.96000122 2114
7976.79458757 2114
7979.71256616 2114
7950.36815269 2114
7974.7868727 2114
7960.51020433 2114
7964.29474309 2114
7959.45911041 2114
7957.47459108 2114
7967.87331179 2114
7950.034732 2114
